Habitat_type;Sampling_regime;PlotIDYear;Exploratory;PlotID;CollectionYear;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
grassland;annual;HEG07_2014;HAI;HEG7;2014;4823.90330271845;803;99;26;22;9;793.97109403416;74;16;4028.11270609854;3;1;1.81950258574448;0;0;0;34;1;4823.90330271845;0;0;2653.1594948937;1.77;2.64515266666667;492.06;79.8;67.11;40.52;27.62;42.01;58.99;11.82;19.97
grassland;annual;HEG07_2015;HAI;HEG7;2015;219.81484051707;181;3;3;0;0;0;3;3;219.81484051707;0;0;0;0;0;0;0;0;219.81484051707;0;0;0;1.77;2.13663241666667;392.89;79.8;67.11;40.52;27.62;42.01;58.99;11.82;19.97
grassland;annual;HEG07_2016;HAI;HEG7;2016;397.47415355421;383;20;12;5;4;38.1621233930302;15;8;359.312030161179;0;0;0;0;0;0;1;1;397.47415355421;0;0;2.40684023581219;1.77;3.57081933884298;366.22;79.8;67.11;40.52;27.62;42.01;58.99;11.82;19.97
grassland;annual;HEG07_2017;HAI;HEG7;2017;477.885272814029;66;16;4;2;2;70.0705246663375;14;2;407.814748147691;0;0;0;0;0;0;2;1;477.885272814029;0;0;111.489952011384;1.77;0.560173416666667;470.35001;79.8;67.11;40.52;27.62;42.01;58.99;11.82;19.97
grassland;annual;HEG08_2008;HAI;HEG8;2008;16088.2847911968;1591;805;36;36;12;383.89614348464;768;23;15700.0699630211;0;0;0;1;1;4.31868469101339;51;3;16088.2847911968;2;1;4898.38683353571;1.48;2.54174223140496;468.84;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2009;HAI;HEG8;2009;19174.3813403112;1588;439;35;12;8;243.379648486458;410;22;18835.2944520661;2;1;1.21300172382965;15;4;94.4942380347576;118;5;19174.3813403112;14;2;8838.57791195874;1.48;0.055812416666667;557.4;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2010;HAI;HEG8;2010;883.976651604326;2987;102;22;7;3;27.9207797486541;90;16;779.988132540311;0;0;0;5;3;76.0677393153614;8;3;883.976651604326;2;1;75.1504272324397;1.48;-0.35985475;509.21;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2011;HAI;HEG8;2011;2474.31884331989;636;81;31;2;2;41.5756889833473;63;25;2390.9556619117;11;3;20.1940689697741;5;1;21.593423455067;6;3;2474.31884331989;0;0;375.124366299017;1.48;-0.267350666666667;341.13;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2012;HAI;HEG8;2012;5722.8761896041;1254;109;23;12;5;184.448570056796;93;16;5414.31485519467;0;0;0;4;2;124.112764352635;65;2;5722.8761896041;0;0;4996.58941885924;1.48;1.13309537190083;409.64;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2013;HAI;HEG8;2013;2331.70320151041;5692;118;27;32;9;1720.05823559636;44;17;586.171929713624;42;1;25.4730362004227;0;0;0;6;3;2331.70320151041;4;1;154.168021354205;1.48;0.658287916666667;566.08;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2014;HAI;HEG8;2014;32024.86966239;2257;527;46;26;15;1030.68638901593;486;27;30976.5690953384;12;2;8.67180865367523;3;2;8.94236938202679;272;5;32024.86966239;2;2;21147.7236795724;1.48;2.66095475;492.06;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2015;HAI;HEG8;2015;40.2696870624638;529;4;3;1;1;4.85211408678928;3;2;35.4175729756745;0;0;0;0;0;0;0;0;40.2696870624638;0;0;0;1.48;2.12036808333333;392.89;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG08_2017;HAI;HEG8;2017;11830.1339412994;1661;256;26;8;5;203.944860382205;243;16;11379.3729977348;1;1;0.606500861914825;4;4;246.209582320444;51;1;11830.1339412994;0;0;3979.73924234054;1.48;0.410582916666667;470.35001;83.7;67.6;39.43;25.32;41.6;60.58;0;13.55
grassland;annual;HEG09_2008;HAI;HEG9;2008;14982.9490841504;1227;365;63;12;7;328.235568848157;348;53;14510.9923091702;0;0;0;5;3;143.721206132036;43;9;14982.9490841504;7;5;4222.15513680078;0.79;2.68846438016529;449.93;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2009;HAI;HEG9;2009;2346.71085780528;228;49;19;8;5;196.42790050477;39;12;2148.93998604482;1;1;0.606500861914825;1;1;0.736470393775502;27;3;2346.71085780528;4;1;1810.66678791988;0.79;0.202527916666667;512.94;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2010;HAI;HEG9;2010;2642.360463391;1137;83;40;15;12;915.12913362945;60;22;1573.49882700715;2;2;3.19646447216543;6;4;150.536038282233;8;7;2642.360463391;3;2;152.887275085278;0.79;-0.331947833333333;508;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2011;HAI;HEG9;2011;3916.5091675881;803;66;24;3;3;135.876104560624;62;20;3750.80468816041;0;0;0;1;1;29.8283748670576;4;3;3916.5091675881;1;1;244.116844828518;0.79;-0.280534583333333;370.48;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2012;HAI;HEG9;2012;1979.42806066948;725;39;21;12;8;443.255024592798;23;9;1421.15881550437;0;0;0;4;4;115.014220572312;16;4;1979.42806066948;2;2;1074.85484688488;0.79;1.18397024793388;433.75;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2013;HAI;HEG9;2013;6118.59104093885;1070;114;33;20;13;375.847988317904;92;18;5692.19561271347;1;1;0.606500861914825;1;1;49.9409390455591;68;3;6118.59104093885;1;1;5164.94471389224;0.79;0.618610833333333;547.85;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2014;HAI;HEG9;2014;5843.45486230297;571;76;23;7;7;543.483396706048;67;15;5298.7584638731;2;1;1.21300172382965;0;0;0;51;4;5843.45486230297;2;2;3910.28368735351;0.79;2.80156283333333;482.30999;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2015;HAI;HEG9;2015;35.5038689732116;66;3;3;1;1;5.42447268584173;2;2;30.0793962873699;0;0;0;0;0;0;1;1;35.5038689732116;1;1;5.42447268584173;0.79;2.194059;349;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2016;HAI;HEG9;2016;3.36436155868418;334;1;1;1;1;3.36436155868418;0;0;0;0;0;0;0;0;0;1;1;3.36436155868418;0;0;3.36436155868418;0.79;3.78396363636364;357.99;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG09_2017;HAI;HEG9;2017;3864.27551710064;348;31;22;6;6;53.6038319673269;24;15;3810.0651842714;1;1;0.606500861914825;0;0;0;3;2;3864.27551710064;3;2;1198.85506121786;0.79;0.674045166666667;399.10999;85.71;57.39;32.6;21.5;30.14;49.04;0.62;9.8
grassland;annual;HEG10_2008;HAI;HEG10;2008;8170.65157312392;868;304;31;8;6;72.8802182876092;296;25;8097.77135483631;0;0;0;0;0;0;37;9;8170.65157312392;11;3;4705.01994183682;1.71;2.74358776859504;451.24;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2009;HAI;HEG10;2009;858.534854060293;1154;44;15;12;4;375.492533357428;31;10;460.121582556559;0;0;0;1;1;22.920738146307;4;3;858.534854060293;1;1;191.052640415588;1.71;-1.33485391666667;539.42;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2010;HAI;HEG10;2010;1589.21829174362;4545;65;23;9;7;793.916305756531;52;14;730.539621609423;0;0;0;4;2;64.7623643776615;27;1;1589.21829174362;27;1;342.72802388399;1.71;-0.16312525;481.51;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2011;HAI;HEG10;2011;2648.27803104934;1175;148;27;12;6;459.99640414929;128;16;1743.57308491651;4;1;2.4260034476593;4;4;442.282538535879;8;3;2648.27803104934;8;3;490.966620771086;1.71;-0.160214916666667;318.26;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2012;HAI;HEG10;2012;2363.0824609699;788;68;20;7;6;92.2699709435622;60;13;2269.67980861523;1;1;1.13268141110866;0;0;0;21;2;2363.0824609699;0;0;1622.63064941318;1.71;1.31890479338843;408.26;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2013;HAI;HEG10;2013;1769.82809028505;889;62;30;21;10;1138.58385751592;38;17;595.845919125721;1;1;0.606500861914825;2;2;34.7918127814952;10;4;1769.82809028505;6;2;88.500879115028;1.71;0.697701333333333;572.87;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2014;HAI;HEG10;2014;397.993944653017;208;14;13;1;1;2.55280732177317;13;12;395.441137331243;0;0;0;0;0;0;3;3;397.993944653017;1;1;5.17267698596433;1.71;2.92716008333333;464.52;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2015;HAI;HEG10;2015;1357.35093044177;132;20;14;9;5;127.766829657165;8;6;1211.78947602014;1;1;0.346589820316799;2;2;17.4480349441442;4;3;1357.35093044177;2;1;1203.72980328659;1.71;2.28206558333333;384.74;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2016;HAI;HEG10;2016;3170.20664537419;1875;67;30;33;8;1950.20426841598;26;17;1199.96792222333;3;1;1.81950258574448;5;4;18.2149521491301;1;1;3170.20664537419;1;1;9.73333701032286;1.71;3.91238966942149;371.1;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG10_2017;HAI;HEG10;2017;3055.06174657208;2316;214;29;5;5;68.7807560189444;203;19;2658.38087362513;0;0;0;6;5;327.900116928003;9;3;3055.06174657208;2;1;555.540471367748;1.71;0.90058325;471.63001;25.72;9.32;11.87;14.33;66.65;65.15;33.19;53.81
grassland;annual;HEG11_2008;HAI;HEG11;2008;2406.57096344951;735;116;28;16;6;205.611517783409;100;22;2200.95944566611;0;0;0;0;0;0;18;6;2406.57096344951;11;3;1047.4174869305;1.57;2.57097429752066;413.26;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2009;HAI;HEG11;2009;169.137032471386;163;13;10;4;4;60.8490600404794;9;6;108.287972430907;0;0;0;0;0;0;4;3;169.137032471386;3;2;71.4957777463401;1.57;0.030270916666667;499.29;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2010;HAI;HEG11;2010;422.374998210686;450;36;12;10;7;47.8819428748203;26;5;374.493055335866;0;0;0;0;0;0;24;3;422.374998210686;22;1;288.228184211356;1.57;-0.447315666666667;494.42;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2011;HAI;HEG11;2011;1054.10934303035;633;214;19;7;7;33.7630189636064;207;12;1020.34632406675;0;0;0;0;0;0;5;2;1054.10934303035;3;1;116.075708851023;1.57;-0.494200916666667;347.44;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2012;HAI;HEG11;2012;190.249710493582;269;17;10;8;4;23.6284780842029;9;6;166.621232409379;0;0;0;0;0;0;1;1;190.249710493582;1;1;12.6936305142219;1.57;1.14776917355372;413.11;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2013;HAI;HEG11;2013;242.604191636371;275;24;15;10;7;81.3339239841703;14;8;161.270267652201;0;0;0;0;0;0;3;2;242.604191636371;3;2;46.0696761501284;1.57;0.548791916666667;579.99;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2014;HAI;HEG11;2014;166.021616149108;160;8;5;5;3;135.823011097232;2;1;29.5921041899612;1;1;0.606500861914825;0;0;0;0;0;166.021616149108;0;0;0;1.57;2.71499316666667;444.26;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2015;HAI;HEG11;2015;828.613553419204;192;8;8;2;2;172.484244743831;6;6;656.129308675373;0;0;0;0;0;0;2;2;828.613553419204;1;1;14.5686182353932;1.57;1.98192391666667;395.9;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2016;HAI;HEG11;2016;495.709687338657;319;16;10;9;6;421.387083904394;6;3;73.0977728750638;1;1;1.22483055919858;0;0;0;0;0;495.709687338657;0;0;0;1.57;3.60889776859504;370.43;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG11_2017;HAI;HEG11;2017;1669.68906867003;866;106;22;6;4;81.728542442259;99;17;1561.41140895806;0;0;0;1;1;26.5491172697079;6;3;1669.68906867003;3;2;296.600811032734;1.57;0.641309333333333;482.19;64.25;27.58;14.3;10.94;77.73;78.96;35.75;70.37
grassland;annual;HEG12_2008;HAI;HEG12;2008;10649.175712115;1308;375;50;16;9;239.225845309136;351;37;10300.0493127595;0;0;0;8;4;109.900554046375;38;11;10649.175712115;3;3;1555.49457122667;2.96;3.26205603305785;487.14;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2010;HAI;HEG12;2010;250.614785507536;242;17;7;5;4;70.4767682037225;12;3;180.138017303813;0;0;0;0;0;0;0;0;250.614785507536;0;0;0;2.96;0.230600583333333;480.79;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2011;HAI;HEG12;2011;1287.34401564624;317;36;12;2;2;18.3628447401314;33;9;1264.66248621509;0;0;0;1;1;4.31868469101339;0;0;1287.34401564624;0;0;0;2.96;0.239041416666667;318.07;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2012;HAI;HEG12;2012;668.52446851378;141;16;8;3;2;7.9092853132157;13;6;660.615183200565;0;0;0;0;0;0;0;0;668.52446851378;0;0;0;2.96;1.5610332231405;397.99;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2013;HAI;HEG12;2013;1224.0890526235;360;40;15;4;2;42.3463939594783;35;12;1181.00618827025;0;0;0;1;1;0.736470393775502;2;2;1224.0890526235;0;0;133.779078796683;2.96;1.10219441666667;511.32;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2014;HAI;HEG12;2014;1380.47286921981;263;32;14;14;5;252.192612220338;18;9;1128.28025699948;0;0;0;0;0;0;2;2;1380.47286921981;0;0;144.34542665198;2.96;3.42712875;540.93;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2015;HAI;HEG12;2015;221.244395187283;139;15;8;2;2;51.2552902209804;13;6;169.989104966303;0;0;0;0;0;0;2;2;221.244395187283;1;1;61.2447956952019;2.96;2.60295875;317.98;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2016;HAI;HEG12;2016;637.809625785081;344;9;7;3;3;14.6573906155635;5;3;610.053994071267;0;0;0;1;1;13.0982410982502;1;1;637.809625785081;0;0;8.27669091556098;2.96;4.47824743801653;343.46;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG12_2017;HAI;HEG12;2017;307.074720313793;173;13;10;2;2;46.8576804231216;10;7;255.898355199658;0;0;0;1;1;4.31868469101339;2;2;307.074720313793;0;0;139.982696384349;2.96;1.28360741666667;481.52;80.83;45.22;24.27;23.84;58.69;57.14;19.04;53.8
grassland;annual;HEG13_2009;HAI;HEG13;2009;1327.26332633208;262;55;20;8;3;239.363543623328;43;14;1033.7406535979;0;0;0;4;3;54.1591291108584;19;4;1327.26332633208;1;1;925.181373535788;1.75;0.407097416666667;558.07;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG13_2010;HAI;HEG13;2010;1308.19288605049;200;81;15;2;1;85.6120597924466;62;12;1152.87537033992;1;1;0.606500861914825;16;1;69.0989550562143;8;1;1308.19288605049;0;0;14.999901769371;1.75;-0.149586666666667;501.63;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG13_2011;HAI;HEG13;2011;2409.94342432066;152;64;15;1;1;2.7818133518859;63;14;2407.16161096878;0;0;0;0;0;0;3;3;2409.94342432066;2;2;672.643403756026;1.75;-0.0225585;352.14;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG13_2012;HAI;HEG13;2012;239.018260066584;145;10;7;3;3;130.715370471767;7;4;108.302889594817;0;0;0;0;0;0;1;1;239.018260066584;0;0;1.87498772117138;1.75;1.42378107438017;417.2;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG13_2013;HAI;HEG13;2013;320.581485689839;305;36;13;13;6;117.574033597088;22;6;201.132464371579;1;1;1.87498772117138;0;0;0;6;2;320.581485689839;0;0;13.3773363855915;1.75;0.7965795;542.26;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG13_2014;HAI;HEG13;2014;8.6153858109885;59;2;2;0;0;0;1;1;3.19091312514677;0;0;0;1;1;5.42447268584173;0;0;8.6153858109885;0;0;0;1.75;2.94696141666667;498.73;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG13_2016;HAI;HEG13;2016;135.002602763927;153;7;5;2;1;66.6938995395591;5;4;68.3087032243683;0;0;0;0;0;0;0;0;135.002602763927;0;0;0;1.75;3.95267884297521;395.01;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG13_2017;HAI;HEG13;2017;461.215513192559;428;38;17;12;9;127.23393760798;22;7;331.55557213692;4;1;2.4260034476593;0;0;0;0;0;461.215513192559;0;0;0;1.75;0.980750666666667;460.3;54.37;27.01;7.86;7.08;76.06;78.24;24.99;47.17
grassland;annual;HEG14_2008;HAI;HEG14;2008;2339.51756747281;501;187;31;30;9;108.443797026144;153;21;1991.73098513023;0;0;0;4;1;239.342785316436;30;7;2339.51756747281;12;3;1063.42558353496;2.39;2.51562008264463;433.78;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2009;HAI;HEG14;2009;429.38749883673;213;23;13;2;2;7.11826383224628;20;10;421.964235004483;0;0;0;1;1;0.305;2;1;429.38749883673;0;0;111.489952011384;2.39;0.071548666666667;527.51;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2010;HAI;HEG14;2010;997.858747879339;418;38;31;11;11;536.617773327541;19;13;305.666166667195;5;4;123.970535530106;3;3;31.6042723544968;3;3;997.858747879339;2;2;43.1093826462294;2.39;-0.451659833333333;513.2;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2011;HAI;HEG14;2011;2306.5775726833;924;46;28;7;7;360.64527976917;31;16;1865.18153540978;4;2;4.9629771661724;4;3;75.7877803381773;4;3;2306.5775726833;3;2;140.532605450752;2.39;-0.52360441666667;344.28;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2012;HAI;HEG14;2012;381.874898301959;1246;16;10;5;4;92.6340068678394;10;5;288.935891434119;0;0;0;1;1;0.305;2;2;381.874898301959;1;1;20.9703214297828;2.39;0.976532644628099;416.34;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2013;HAI;HEG14;2013;2678.03545261061;419;159;18;7;3;65.8428902422845;151;14;2607.87387767731;0;0;0;1;1;4.31868469101339;16;5;2678.03545261061;5;3;345.23520408035;2.39;0.479746833333333;582.07;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2014;HAI;HEG14;2014;259.949976279619;225;21;15;9;6;119.893253011661;11;8;135.738038576944;0;0;0;1;1;4.31868469101339;0;0;259.949976279619;0;0;0;2.39;2.57693416666667;476.85;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2016;HAI;HEG14;2016;19101.245843458;2181;83;34;22;12;533.355909758777;55;17;18385.3053998354;1;1;0.606500861914825;5;4;181.978033001921;18;2;19101.245843458;18;2;4871.58202795679;2.39;3.62527520661157;374.72;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG14_2017;HAI;HEG14;2017;160.229091959276;25;13;6;0;0;0;11;5;159.016090235446;2;1;1.21300172382965;0;0;0;1;1;160.229091959276;0;0;61.9485935933582;2.39;0.59561125;497.82;62.76;37.93;18.96;12.37;49.61;64.39;0;25.88
grassland;annual;HEG15_2008;HAI;HEG15;2008;1849.22051349051;489;156;29;4;2;136.893379156116;146;24;1703.39740368622;5;2;4.61104595715565;1;1;4.31868469101339;67;7;1849.22051349051;40;3;820.626330673691;2.13;2.21933545454545;481.25;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2009;HAI;HEG15;2009;4217.14300179801;261;58;16;3;2;156.782634289536;53;12;4058.88109627705;1;1;0.346589820316799;1;1;1.13268141110866;7;3;4217.14300179801;1;1;958.568659324304;2.13;-0.58611775;636.85;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2010;HAI;HEG15;2010;759.463310801709;384;59;19;5;4;119.066237765103;51;12;638.31763138714;1;1;0.606500861914825;2;2;1.472940787551;3;1;759.463310801709;3;1;5.26395024711056;2.13;-0.61654475;484.19;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2011;HAI;HEG15;2011;111.040347984538;174;8;5;3;3;54.1654941105019;5;2;56.874853874036;0;0;0;0;0;0;0;0;111.040347984538;0;0;0;2.13;-0.8086875;338.53;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2012;HAI;HEG15;2012;174.278286772218;265;23;12;14;4;75.5944835926322;6;5;93.5802593478781;2;2;1.73918227302349;1;1;3.36436155868418;1;1;174.278286772218;1;1;1.75465008237019;2.13;0.612634297520661;427.64;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2013;HAI;HEG15;2013;54.2269191318963;159;9;7;5;3;9.1817721909776;3;3;44.4386460790039;1;1;0.606500861914825;0;0;0;1;1;54.2269191318963;1;1;41.1275495009245;2.13;0.113194166666667;580.95;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2014;HAI;HEG15;2014;975.300346918646;231;17;10;8;3;149.35513164904;8;6;824.812533858498;1;1;1.13268141110866;0;0;0;0;0;975.300346918646;0;0;0;2.13;2.50467033333333;526.34;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2015;HAI;HEG15;2015;1206.64995559013;29;6;6;0;0;0;6;6;1206.64995559013;0;0;0;0;0;0;1;1;1206.64995559013;1;1;593.080715351821;2.13;1.56439933333333;325.89;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2016;HAI;HEG15;2016;662.141949184838;320;18;9;6;5;434.43796436349;3;2;134.803295409768;2;1;1.21300172382965;7;1;91.6876876877515;0;0;662.141949184838;0;0;0;2.13;3.49500685950413;346.2;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG15_2017;HAI;HEG15;2017;141.666729982931;138;10;6;0;0;0;6;5;124.391991218877;0;0;0;4;1;17.2747387640536;0;0;141.666729982931;0;0;0;2.13;0.376597166666667;498.91;67.91;66.46;57.96;47.43;30.21;37.13;32.09;28.55
grassland;annual;HEG16_2008;HAI;HEG16;2008;41603.7436952879;2083;908;69;31;12;1053.12182986329;856;50;40013.6857564097;13;2;12.0939555984434;8;5;524.842153416473;57;11;41603.7436952879;19;5;6739.24580024136;1.06;2.56499975206612;500.58;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2009;HAI;HEG16;2009;2209.97139363843;928;75;30;17;8;802.39772957688;52;21;1405.74366406155;0;0;0;6;1;1.83;17;9;2209.97139363843;4;3;771.826750950091;1.06;0.001156166666667;645.19;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2010;HAI;HEG16;2010;1886.42050840775;250;30;20;2;2;348.103155185741;25;16;1437.53305398697;0;0;0;3;2;100.78429923504;3;3;1886.42050840775;2;2;5.69007593139559;1.06;-0.231767916666667;517.71;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2011;HAI;HEG16;2011;4286.28456410002;647;119;30;9;4;230.406478223672;103;24;3966.02477092095;7;2;89.8533149554065;0;0;0;16;4;4286.28456410002;10;1;179.997283965172;1.06;-0.4459865;320.9;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2012;HAI;HEG16;2012;2399.23320587213;1455;121;32;4;4;55.4128691080363;97;25;2276.52037214149;1;1;20.6824151216847;19;2;46.6175495009245;14;4;2399.23320587213;3;1;776.329723964711;1.06;0.82468652892562;411.94;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2013;HAI;HEG16;2013;2831.17695024844;656;77;29;19;6;820.149575162403;48;19;1903.6335807131;8;2;6.43054854290012;2;2;100.963245830034;5;3;2831.17695024844;0;0;309.631389563856;1.06;0.421156;630.63;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2014;HAI;HEG16;2014;3211.47539707714;458;72;28;6;5;38.9967334802449;63;22;3170.65916101116;3;1;1.81950258574448;0;0;0;4;4;3211.47539707714;0;0;102.565635170093;1.06;2.80192675;561.08;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2015;HAI;HEG16;2015;3473.47343533073;409;129;23;10;6;69.9545682738674;119;17;3403.51886705686;0;0;0;0;0;0;12;4;3473.47343533073;10;2;1209.07364676072;1.06;1.90609366666667;335.78;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2016;HAI;HEG16;2016;856.955823402776;231;9;8;7;6;252.348619675403;2;2;604.607203727373;0;0;0;0;0;0;1;1;856.955823402776;1;1;593.080715351821;1.06;3.72677685950413;345.06;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG16_2017;HAI;HEG16;2017;3559.87832293444;759;83;25;14;11;749.95059225619;65;13;2807.50172723059;4;1;2.4260034476593;0;0;0;0;0;3559.87832293444;0;0;0;1.06;0.528521;501.17;70.21;40.1;30.08;23.68;16.99;19.13;14.06;16.49
grassland;annual;HEG17_2008;HAI;HEG17;2008;2648.34402077441;1143;321;35;8;7;83.7026436095075;309;25;2553.97480537733;1;1;0.606500861914825;3;2;10.0600709256484;85;6;2648.34402077441;75;2;341.83649949136;0.84;2.22951082644628;523.62;99.97;89.65;53.12;41.43;19.49;18.02;0;0.88
